timestamp,temperature_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-03-22 14:00:00,29.9835,20.8335,0.0,1011.7,64.0,65.0,0.0,2.5455842,3.8268526,20.519999,32.5335,28.1335,0.227,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 15:00:00,29.8335,20.8835,0.0,1011.0,70.0,76.0,0.0,2.7416782,5.00128,21.599998,32.6335,28.3335,0.227,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 16:00:00,29.3335,21.183498,0.0,1010.6,72.0,58.0,0.0,4.6800003,8.4042845,21.96,32.1835,28.4835,0.226,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 17:00:00,28.783499,21.3835,0.0,1011.1,52.0,41.0,0.0,7.208994,11.885453,20.16,31.5835,28.6335,0.226,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 18:00:00,28.033499,21.033499,0.0,1011.5,33.0,10.0,4.0,12.287555,18.057508,20.519999,30.4835,28.683498,0.226,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 19:00:00,27.033499,20.783499,0.0,1012.0,13.0,6.0,0.0,14.113653,21.647945,25.199999,29.283499,28.7335,0.225,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 20:00:00,26.1335,20.933498,0.0,1012.8,3.0,4.0,4.0,14.081478,21.602999,25.199999,28.3835,28.683498,0.225,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 21:00:00,25.533499,21.0835,0.0,1013.4,5.0,0.0,13.0,12.605142,19.829433,23.039999,27.683498,28.6335,0.225,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 22:00:00,25.033499,21.2335,0.0,1014.5,5.0,1.0,5.0,11.570515,18.72,20.16,27.1335,28.5835,0.225,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-22 23:00:00,24.683498,21.3335,0.0,1014.6,2.0,0.0,5.0,10.308831,17.313717,16.919998,26.683498,28.4835,0.225,0.24,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-03-23 00:00:00,24.183498,21.3835,0.0,1014.4,5.0,0.0,9.0,9.793058,16.700275,14.759999,26.283499,28.3835,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 01:00:00,23.933498,21.433498,0.0,1014.0,19.0,0.0,10.0,8.699793,15.463244,13.679999,25.9835,28.2335,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 02:00:00,23.8335,21.3335,0.0,1013.6,8.0,0.0,23.0,8.0899935,14.689589,15.4800005,25.7335,28.1335,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 03:00:00,23.5835,21.3335,0.0,1013.4,8.0,0.0,40.0,7.5942082,14.345898,14.04,25.4835,28.033499,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 04:00:00,23.3835,21.3335,0.0,1013.3,6.0,0.0,34.0,7.729527,14.145756,14.04,25.283499,27.8835,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 05:00:00,23.183498,21.3335,0.0,1013.6,5.0,0.0,35.0,7.8954163,13.397612,14.04,25.0835,27.783499,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 06:00:00,23.2335,21.3335,0.0,1013.7,9.0,0.0,41.0,7.928177,13.363711,14.4,24.933498,27.6335,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 07:00:00,23.433498,21.3835,0.0,1014.2,7.0,0.0,70.0,8.714677,13.684735,15.119999,24.9835,27.533499,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 08:00:00,24.7335,21.3335,0.0,1014.6,12.0,0.0,76.0,8.534353,12.10157,17.28,25.8335,27.4835,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 09:00:00,26.3335,20.8835,0.0,1015.3,25.0,0.0,87.0,10.086427,13.679999,22.68,27.183498,27.4835,0.225,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 10:00:00,27.783499,20.4835,0.0,1015.2,41.0,0.0,84.0,9.0,12.661564,22.319998,28.6335,27.533499,0.224,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 11:00:00,28.933498,19.933498,0.0,1014.9,61.0,0.0,81.0,6.4096174,9.826088,19.44,30.0835,27.6335,0.224,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 12:00:00,29.433498,20.283499,0.0,1014.0,60.0,15.0,89.0,5.1544156,6.9153743,20.16,31.283499,27.8335,0.223,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 13:00:00,29.5835,20.683498,0.0,1013.2,76.0,54.0,92.0,5.8048253,7.172949,21.24,31.8335,27.9835,0.223,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 14:00:00,29.783499,20.7335,0.0,1011.9,85.0,71.0,87.0,5.771239,7.289444,21.599998,32.1335,28.183498,0.222,0.24,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 15:00:00,29.8835,20.8835,0.0,1011.3,91.0,45.0,89.0,5.6920996,8.209263,21.96,32.483498,28.3835,0.221,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 16:00:00,29.4835,21.033499,0.0,1010.8,63.0,26.0,61.0,6.489992,10.464797,22.68,32.2335,28.533499,0.221,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 17:00:00,28.7335,21.283499,0.0,1011.0,19.0,2.0,9.0,8.427383,12.758432,22.68,31.4835,28.683498,0.221,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 18:00:00,27.933498,20.933498,0.0,1011.4,16.0,2.0,0.0,12.245294,18.0036,23.039999,30.433498,28.7335,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 19:00:00,26.8335,20.533499,0.0,1012.0,14.0,0.0,8.0,13.441071,20.633371,25.199999,29.183498,28.7335,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 20:00:00,25.9835,20.4835,0.0,1012.9,8.0,0.0,19.0,11.792404,18.888851,23.039999,28.283499,28.7335,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 21:00:00,25.3335,20.6335,0.0,1013.8,1.0,0.0,4.0,10.829959,17.81909,19.8,27.5835,28.6335,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 22:00:00,24.783499,20.8335,0.0,1014.1,1.0,0.0,2.0,10.137692,17.106628,18.0,26.9835,28.5835,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-23 23:00:00,24.3835,20.9835,0.0,1014.5,0.0,0.0,0.0,9.693296,16.87398,16.919998,26.533499,28.4835,0.22,0.239,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-03-24 00:00:00,23.9835,21.0835,0.0,1014.3,1.0,0.0,0.0,9.339208,16.766108,15.84,26.1335,28.3835,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 01:00:00,23.6335,21.183498,0.0,1013.9,0.0,0.0,0.0,9.511088,16.965895,14.759999,25.783499,28.2335,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 02:00:00,23.6335,21.3335,0.0,1013.6,3.0,0.0,0.0,9.511088,16.965895,17.64,25.5835,28.1335,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 03:00:00,23.5835,21.3335,0.0,1013.2,4.0,0.0,7.0,9.826088,17.309973,16.199999,25.3835,27.9835,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 04:00:00,23.4835,21.283499,0.0,1013.4,12.0,0.0,9.0,9.504273,17.462782,16.199999,25.2335,27.8835,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 05:00:00,23.4835,21.283499,0.0,1013.7,13.0,0.0,36.0,7.491114,13.905509,15.84,25.1335,27.7335,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 06:00:00,23.4835,21.283499,0.0,1014.2,14.0,0.0,54.0,7.9036193,14.458382,15.84,25.033499,27.6335,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 07:00:00,23.7335,21.3335,0.0,1014.9,21.0,0.0,64.0,9.339208,15.379206,15.84,25.1335,27.533499,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 08:00:00,24.8835,21.3835,0.0,1015.7,15.0,4.0,81.0,9.360001,13.797913,17.28,25.8335,27.4835,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 09:00:00,26.4835,21.033499,0.0,1016.1,26.0,11.0,81.0,10.799999,15.124284,22.68,27.283499,27.4835,0.22,0.24,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 10:00:00,28.033499,20.5835,0.0,1016.3,36.0,19.0,66.0,10.239453,14.685176,24.119999,28.8335,27.533499,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 11:00:00,29.0835,20.2335,0.0,1015.8,68.0,34.0,57.0,7.754637,11.726277,22.319998,30.2335,27.6335,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 12:00:00,29.3835,20.3335,0.0,1015.0,47.0,64.0,69.0,5.495161,9.693296,20.519999,31.2335,27.8335,0.22,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 13:00:00,29.533499,21.0835,0.0,1013.8,61.0,65.0,73.0,4.5820518,8.373386,22.319998,32.2835,28.033499,0.219,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 14:00:00,29.9835,20.8335,0.0,1012.7,42.0,39.0,67.0,5.8603754,9.511088,19.8,32.8835,28.2335,0.219,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 15:00:00,29.8335,21.3835,0.0,1011.9,34.0,35.0,26.0,6.989936,11.298495,19.8,33.0335,28.433498,0.219,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 16:00:00,29.683498,21.533499,0.0,1011.4,60.0,26.0,0.0,8.905908,13.910169,19.8,32.6835,28.6335,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 17:00:00,29.433498,20.9835,0.0,1011.5,53.0,28.0,6.0,7.5685663,12.261158,18.359999,31.933498,28.783499,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 18:00:00,28.683498,20.783499,0.0,1011.8,40.0,19.0,6.0,11.570515,17.673029,23.039999,30.8835,28.8335,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 19:00:00,27.4835,21.0835,0.0,1012.3,25.0,1.0,0.0,14.205182,22.065973,25.919998,29.683498,28.8835,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 20:00:00,26.533499,21.3835,0.0,1013.0,12.0,1.0,0.0,14.154915,22.007162,25.919998,28.7335,28.8335,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 21:00:00,25.933498,21.5835,0.0,1013.2,4.0,0.0,0.0,13.441071,21.626984,23.4,28.033499,28.783499,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 22:00:00,25.433498,21.783499,0.0,1013.9,6.0,0.0,0.0,13.202726,21.316135,22.319998,27.4835,28.7335,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-24 23:00:00,25.033499,21.8835,0.0,1014.4,4.0,0.0,0.0,12.9249525,21.03152,21.599998,27.033499,28.6335,0.218,0.239,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-03-25 00:00:00,24.7335,21.933498,0.0,1014.2,2.0,0.0,0.0,11.966954,20.364674,20.16,26.683498,28.533499,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 01:00:00,24.4835,21.933498,0.0,1014.0,8.0,0.0,4.0,11.043261,19.06301,19.08,26.3835,28.433498,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 02:00:00,24.3335,21.783499,0.0,1013.4,18.0,0.0,0.0,10.829958,18.430452,19.08,26.1335,28.3335,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 03:00:00,24.2335,21.783499,0.0,1013.1,29.0,0.0,2.0,10.787993,18.345877,18.359999,25.933498,28.2335,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 04:00:00,24.033499,21.8335,0.0,1013.3,26.0,0.0,4.0,10.495713,18.11841,18.0,25.7335,28.1335,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 05:00:00,24.0835,21.8335,0.0,1013.8,25.0,0.0,0.0,9.673221,15.575981,17.28,25.683498,28.033499,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 06:00:00,23.9835,21.8835,0.0,1013.8,27.0,0.0,0.0,9.931042,16.375053,16.919998,25.5835,27.8835,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 07:00:00,24.0835,21.8835,0.0,1014.5,29.0,0.0,17.0,10.233123,16.79314,18.359999,25.533499,27.783499,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 08:00:00,25.283499,21.783499,0.0,1015.1,21.0,0.0,4.0,12.397806,17.114204,21.599998,26.283499,27.7335,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 09:00:00,26.783499,21.3335,0.0,1015.4,21.0,2.0,0.0,13.276144,18.289274,27.359999,27.433498,27.7335,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 10:00:00,28.0835,20.933498,0.0,1015.3,35.0,8.0,3.0,13.441071,18.486622,28.8,28.7335,27.783499,0.218,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 11:00:00,29.4835,20.433498,0.0,1015.0,58.0,11.0,4.0,12.24,17.283749,28.44,30.183498,27.8835,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 12:00:00,30.183498,19.8835,0.0,1014.1,54.0,46.0,2.0,10.495713,15.876775,27.359999,31.2335,28.033499,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 13:00:00,30.6335,19.5835,0.0,1013.2,85.0,64.0,37.0,9.255571,14.561099,26.28,31.9835,28.2335,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 14:00:00,30.3835,19.783499,0.0,1012.2,98.0,71.0,47.0,9.605998,14.512064,20.880001,32.2335,28.3835,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 15:00:00,30.033499,19.9835,0.0,1011.5,89.0,70.0,67.0,11.966953,17.654688,21.599998,32.0835,28.533499,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 16:00:00,29.7335,20.433498,0.0,1011.4,68.0,39.0,87.0,15.84409,22.691425,26.28,31.8835,28.683498,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 17:00:00,28.8835,20.8335,0.0,1011.6,35.0,32.0,80.0,15.158522,21.316135,30.599998,31.1335,28.783499,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 18:00:00,27.8335,20.9835,0.0,1012.1,30.0,27.0,81.0,16.039202,23.266697,31.68,30.1335,28.8335,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 19:00:00,26.933498,21.283499,0.0,1012.8,17.0,10.0,87.0,15.463244,23.319553,29.16,29.1335,28.8335,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 20:00:00,26.1335,21.533499,0.0,1013.2,12.0,3.0,86.0,13.896187,21.67487,25.199999,28.283499,28.783499,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 21:00:00,25.533499,21.783499,0.0,1013.6,10.0,0.0,89.0,12.641076,20.082708,21.24,27.683498,28.7335,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 22:00:00,25.1335,21.9835,0.0,1014.1,2.0,0.0,85.0,11.440979,18.792551,19.08,27.183498,28.6335,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-25 23:00:00,24.783499,22.0835,0.0,1014.4,9.0,0.0,89.0,9.983106,17.309973,17.64,26.783499,28.5835,0.217,0.239,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-03-26 00:00:00,24.433498,22.183498,0.0,1014.2,15.0,0.0,92.0,9.021574,16.279802,15.84,26.433498,28.4835,0.217,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 01:00:00,24.2335,22.183498,0.0,1013.9,13.0,0.0,0.0,8.707237,15.379206,14.759999,26.1335,28.3335,0.217,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 02:00:00,24.3335,22.2335,0.0,1013.0,12.0,0.0,0.0,8.534353,15.281989,15.4800005,25.9835,28.2335,0.217,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 03:00:00,24.1335,22.2335,0.0,1012.7,9.0,0.0,0.0,8.049845,15.192682,14.759999,25.783499,28.1335,0.217,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 04:00:00,23.8835,22.183498,0.0,1012.3,2.0,0.0,5.0,8.39657,14.934577,14.4,25.5835,28.033499,0.217,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 05:00:00,23.7335,22.183498,0.0,1012.2,9.0,0.0,2.0,6.989936,12.979984,14.4,25.3835,27.8835,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 06:00:00,23.5835,22.0835,0.0,1012.6,10.0,2.0,1.0,8.161764,13.527572,15.119999,25.2335,27.783499,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 07:00:00,23.7335,22.0835,0.0,1013.0,8.0,7.0,20.0,8.714677,14.007655,15.4800005,25.283499,27.683498,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 08:00:00,25.1335,21.8335,0.0,1013.7,8.0,5.0,43.0,9.339208,13.1041975,18.72,26.1335,27.6335,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 09:00:00,26.783499,21.0835,0.0,1014.2,13.0,13.0,51.0,9.605998,13.556282,24.48,27.533499,27.6335,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 10:00:00,28.2335,20.3835,0.0,1014.5,13.0,14.0,49.0,9.3669195,14.044615,24.119999,28.9835,27.683498,0.216,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 11:00:00,29.3835,19.783499,0.0,1014.2,21.0,20.0,52.0,7.771331,12.371645,22.68,30.433498,27.8335,0.215,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 12:00:00,30.183498,19.533499,0.0,1013.5,54.0,57.0,23.0,5.904439,10.028439,19.8,31.8835,27.9835,0.215,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 13:00:00,30.1335,19.8335,0.0,1012.3,50.0,63.0,17.0,5.3517847,9.028754,21.24,32.483498,28.183498,0.215,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 14:00:00,29.933498,21.1335,0.0,1011.3,90.0,68.0,13.0,6.792466,11.177405,21.599998,32.9335,28.3835,0.214,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 15:00:00,29.6335,21.433498,0.0,1010.6,47.0,67.0,1.0,9.346143,14.830076,23.039999,32.733498,28.5835,0.214,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 16:00:00,29.8335,20.7335,0.0,1010.0,54.0,30.0,0.0,13.324863,19.523155,23.039999,32.5835,28.7335,0.214,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 17:00:00,29.283499,20.3335,0.0,1010.2,9.0,21.0,0.0,13.698934,19.523155,27.359999,31.783499,28.8835,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 18:00:00,28.033499,20.4835,0.0,1010.5,5.0,0.0,6.0,15.273505,21.841648,30.960001,30.5835,28.933498,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 19:00:00,26.8835,21.033499,0.0,1010.8,2.0,0.0,16.0,14.689589,22.007162,28.8,29.3835,28.933498,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 20:00:00,26.1335,21.533499,0.0,1011.3,0.0,0.0,4.0,13.53236,21.273533,25.56,28.4835,28.933498,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 21:00:00,25.6335,21.8335,0.0,1011.9,2.0,0.0,0.0,14.480773,22.104116,20.880001,27.8335,28.8335,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 22:00:00,25.3335,22.033499,0.0,1012.6,7.0,0.0,3.0,13.979872,21.611996,19.08,27.3835,28.783499,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-26 23:00:00,25.0835,22.183498,0.0,1012.7,9.0,0.0,0.0,13.18308,20.94507,18.0,27.033499,28.683498,0.213,0.239,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-03-27 00:00:00,24.7335,22.2335,0.0,1012.6,13.0,0.0,0.0,12.181624,19.969458,16.56,26.683498,28.5835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 01:00:00,24.533499,22.283499,0.0,1012.0,15.0,0.0,0.0,11.298495,19.008547,16.199999,26.433498,28.4835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 02:00:00,24.8335,22.1335,0.0,1011.8,16.0,0.0,0.0,10.144082,17.447933,18.359999,26.283499,28.3835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 03:00:00,24.8335,22.1335,0.0,1011.7,21.0,0.0,0.0,9.511088,16.645864,17.28,26.2335,28.283499,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 04:00:00,24.6335,22.1335,0.0,1011.7,13.0,4.0,0.0,9.021574,15.844089,16.199999,26.033499,28.183498,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 05:00:00,24.433498,22.1335,0.0,1011.3,4.0,2.0,0.0,8.0899935,14.512064,15.4800005,25.8835,28.0835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 06:00:00,24.3335,22.183498,0.0,1012.3,8.0,4.0,0.0,7.2,13.37825,15.119999,25.783499,27.9835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 07:00:00,24.3835,22.283499,0.0,1012.8,8.0,8.0,0.0,7.42159,12.72283,15.119999,25.7335,27.8835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 08:00:00,25.783499,22.183498,0.0,1013.4,6.0,1.0,0.0,8.217153,11.966953,18.0,26.6335,27.8335,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 09:00:00,27.283499,21.6335,0.0,1013.9,38.0,0.0,0.0,9.0645685,13.363711,23.759998,27.933498,27.8335,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 10:00:00,28.5835,21.1335,0.0,1013.7,63.0,1.0,3.0,7.42159,11.304229,22.68,29.283499,27.8835,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 11:00:00,29.5835,20.933498,0.0,1013.3,77.0,3.0,0.0,4.8965297,7.9036193,19.8,30.7335,28.033499,0.213,0.239,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 12:00:00,29.8835,21.033499,0.0,1012.4,52.0,15.0,0.0,4.802999,6.3690495,16.56,31.8335,28.183498,0.213,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 13:00:00,30.283499,21.183498,0.0,1011.4,15.0,15.0,0.0,4.802999,6.8777895,18.0,32.9335,28.3835,0.213,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 14:00:00,30.1335,22.433498,0.0,1010.1,25.0,17.0,0.0,4.8433046,8.373386,19.44,33.3335,28.6335,0.213,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 15:00:00,29.9835,22.6335,0.0,1009.4,30.0,26.0,0.0,7.289444,12.015589,21.24,33.3335,28.8335,0.214,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 16:00:00,29.683498,22.3835,0.0,1009.3,32.0,25.0,0.0,10.440001,16.203999,21.24,32.6835,28.9835,0.214,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 17:00:00,29.283499,22.033499,0.0,1009.5,62.0,15.0,0.0,11.252519,16.700275,25.199999,31.933498,29.0835,0.214,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 18:00:00,28.433498,21.8335,0.0,1009.8,24.0,5.0,0.0,14.458382,21.068459,29.519999,30.8335,29.1335,0.214,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-03-27 19:00:00,27.433498,22.033499,0.0,1010.7,2.0,2.0,0.0,15.315873,22.884789,28.8,29.7335,29.1335,0.214,0.238,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
