timestamp,id,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-12 20:00:00,PAN_day_1,2.4959211,10.840332,3.6639473,23.841755,0.0,1010.2978,0.25608337,0.3110793,28.111624,28.266977,26.80761,22.038996,18.617476,12.024916,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 21:00:00,PAN_day_1,3.3278947,16.512438,0.9643003,23.926739,0.0,1010.7044,0.25614953,0.3110793,27.715456,28.216978,26.501514,21.33268,19.327812,11.940507,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 22:00:00,PAN_day_1,0.0,40.60921,1.898137,23.833614,0.0,1010.6942,0.2562514,0.3110793,27.462408,28.16367,26.33345,22.102201,19.066963,12.159903,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 23:00:00,PAN_day_1,0.0,31.396572,1.0,23.733877,0.0,1010.39417,0.2572871,0.3110793,27.165981,28.110363,26.085236,22.06553,18.402525,12.000535,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-13 00:00:00,PAN_day_2,0.10186304,52.816006,1.1680263,23.627258,0.0,1010.2576,0.2572871,0.3110793,26.96624,28.015455,25.902302,20.83082,17.454048,11.487236,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 01:00:00,PAN_day_2,3.3278947,24.846323,1.0,23.51581,0.0,1009.6641,0.257557,0.3110793,26.804794,27.958838,25.823788,21.49033,18.228529,12.211141,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 02:00:00,PAN_day_2,3.4297578,27.347479,1.8676734,23.548893,0.0,1008.881,0.257557,0.3110793,26.681637,27.85884,25.77569,22.895544,18.200012,12.3143425,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 03:00:00,PAN_day_2,1.6639473,40.848633,3.0356998,23.309341,0.0,1008.6707,0.25765887,0.3110793,26.523499,27.802221,25.624168,23.567905,18.135225,12.127838,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 04:00:00,PAN_day_2,1.7658104,35.4218,3.8319738,23.167742,0.0,1009.04736,0.2578269,0.3110793,26.451862,27.704008,25.602531,22.858873,18.250893,12.439784,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 05:00:00,PAN_day_2,0.0,17.760021,3.8624372,23.024359,0.0,1009.1738,0.2578269,0.3110793,26.35034,27.647392,25.509409,22.858873,17.27277,11.428517,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
