stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Context only Weather Search,M0,h0_w0_none_ws_none,(),(),3.5475188770548316,51.23218428712968,0
Calendar + Context only Weather Search,M1,h0_w0_integer_ws_none,"('dow',)","('dow',)",3.98867210707618,56.318842257660876,1
Calendar + Context only Weather Search,M2,h0_w0_one_hot_ws_none,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",3.848007190853019,55.400546531170356,7
Calendar + Context only Weather Search,M3,h0_w0_cyclic_ws_none,"('dow_sin', 'dow_cos')","('dow_sin', 'dow_cos')",3.8679241617455657,56.31092619656162,2
Calendar + Context only Weather Search,M4,h0_w1_none_ws_none,"('weekend',)","('weekend',)",3.7184455967135834,53.45884645482695,1
Calendar + Context only Weather Search,M5,h0_w1_integer_ws_none,"('weekend', 'dow')","('weekend', 'dow')",3.8204847147956533,54.78943979389528,2
Calendar + Context only Weather Search,M6,h0_w1_one_hot_ws_none,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",3.8099915766743724,54.59302261303902,8
Calendar + Context only Weather Search,M7,h0_w1_cyclic_ws_none,"('weekend', 'dow_sin', 'dow_cos')","('weekend', 'dow_sin', 'dow_cos')",3.8720775090427586,56.01240179302017,3
Calendar + Context only Weather Search,M8,h1_w0_none_ws_none,"('holiday',)","('holiday',)",3.5305715597482448,51.013661841182895,1
Calendar + Context only Weather Search,M9,h1_w0_integer_ws_none,"('holiday', 'dow')","('holiday', 'dow')",3.7065112120547616,53.047777226612666,2
Calendar + Context only Weather Search,M10,h1_w0_one_hot_ws_none,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",3.836485120932521,55.27992891930589,8
Calendar + Context only Weather Search,M11,h1_w0_cyclic_ws_none,"('holiday', 'dow_sin', 'dow_cos')","('holiday', 'dow_sin', 'dow_cos')",3.7353529969552923,54.09991796974548,3
Calendar + Context only Weather Search,M12,h1_w1_none_ws_none,"('holiday', 'weekend')","('holiday', 'weekend')",3.5649911391717977,51.14851582516708,2
Calendar + Context only Weather Search,M13,h1_w1_integer_ws_none,"('holiday', 'weekend', 'dow')","('holiday', 'weekend', 'dow')",3.6517270078546926,52.209100435634426,3
Calendar + Context only Weather Search,M14,h1_w1_one_hot_ws_none,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",3.8033224408524666,54.53117778361954,9
Calendar + Context only Weather Search,M15,h1_w1_cyclic_ws_none,"('holiday', 'weekend', 'dow_sin', 'dow_cos')","('holiday', 'weekend', 'dow_sin', 'dow_cos')",3.7097872107612138,53.29908752579846,4
Calendar + Context only Weather Search,M16,h0_w0_none_ws_temperature_2m,"('temperature_2m',)","('temperature_2m',)",3.575144078017789,51.802477612498684,1
Calendar + Context only Weather Search,M17,h0_w0_integer_ws_temperature_2m,"('dow', 'temperature_2m')","('dow', 'temperature_2m')",3.7939440320622544,54.1929594694624,2
Calendar + Context only Weather Search,M18,h0_w0_one_hot_ws_temperature_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",3.80833987907726,54.80671542571935,8
Calendar + Context only Weather Search,M19,h0_w0_cyclic_ws_temperature_2m,"('dow_sin', 'dow_cos', 'temperature_2m')","('dow_sin', 'dow_cos', 'temperature_2m')",3.857460954457482,56.24969967515516,3
Calendar + Context only Weather Search,M20,h0_w1_none_ws_temperature_2m,"('weekend', 'temperature_2m')","('weekend', 'temperature_2m')",3.711425860569533,53.668738233670325,2
Calendar + Context only Weather Search,M21,h0_w1_integer_ws_temperature_2m,"('weekend', 'dow', 'temperature_2m')","('weekend', 'dow', 'temperature_2m')",3.774954461241542,54.522806361065825,3
Calendar + Context only Weather Search,M22,h0_w1_one_hot_ws_temperature_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",3.778991151078443,54.190689600989465,9
Calendar + Context only Weather Search,M23,h0_w1_cyclic_ws_temperature_2m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m')",3.8727823514788122,56.46283638072911,4
Calendar + Context only Weather Search,M24,h1_w0_none_ws_temperature_2m,"('holiday', 'temperature_2m')","('holiday', 'temperature_2m')",3.5833336004386593,51.84070354938172,2
Calendar + Context only Weather Search,M25,h1_w0_integer_ws_temperature_2m,"('holiday', 'dow', 'temperature_2m')","('holiday', 'dow', 'temperature_2m')",3.668136633092696,52.67492428620995,3
Calendar + Context only Weather Search,M26,h1_w0_one_hot_ws_temperature_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",3.7771762390039663,54.377554820652506,9
Calendar + Context only Weather Search,M27,h1_w0_cyclic_ws_temperature_2m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m')",3.7653024536243946,54.784207673766005,4
Calendar + Context only Weather Search,M28,h1_w1_none_ws_temperature_2m,"('holiday', 'weekend', 'temperature_2m')","('holiday', 'weekend', 'temperature_2m')",3.5921431552256604,51.83522251118817,3
Calendar + Context only Weather Search,M29,h1_w1_integer_ws_temperature_2m,"('holiday', 'weekend', 'dow', 'temperature_2m')","('holiday', 'weekend', 'dow', 'temperature_2m')",3.639710486551082,52.427405514761475,4
Calendar + Context only Weather Search,M30,h1_w1_one_hot_ws_temperature_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",3.7433739954251726,53.65867428881133,10
Calendar + Context only Weather Search,M31,h1_w1_cyclic_ws_temperature_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m')",3.730019952790817,54.07023135926738,5
Calendar + Context only Weather Search,M32,h0_w0_none_ws_dew_point_2m,"('dew_point_2m',)","('dew_point_2m',)",3.6508141899908737,52.942305731428085,1
Calendar + Context only Weather Search,M33,h0_w0_integer_ws_dew_point_2m,"('dow', 'dew_point_2m')","('dow', 'dew_point_2m')",3.9127135354488254,55.90078463526877,2
Calendar + Context only Weather Search,M34,h0_w0_one_hot_ws_dew_point_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",3.914701482335911,56.390751972872266,8
Calendar + Context only Weather Search,M35,h0_w0_cyclic_ws_dew_point_2m,"('dow_sin', 'dow_cos', 'dew_point_2m')","('dow_sin', 'dow_cos', 'dew_point_2m')",3.9538524432356907,57.87883657498805,3
Calendar + Context only Weather Search,M36,h0_w1_none_ws_dew_point_2m,"('weekend', 'dew_point_2m')","('weekend', 'dew_point_2m')",3.813924644576651,55.20117871618886,2
Calendar + Context only Weather Search,M37,h0_w1_integer_ws_dew_point_2m,"('weekend', 'dow', 'dew_point_2m')","('weekend', 'dow', 'dew_point_2m')",3.880900775756361,56.137117685080355,3
Calendar + Context only Weather Search,M38,h0_w1_one_hot_ws_dew_point_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",3.8746980755038485,55.71112699218968,9
Calendar + Context only Weather Search,M39,h0_w1_cyclic_ws_dew_point_2m,"('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')","('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')",4.004170062640601,58.55052160615731,4
Calendar + Context only Weather Search,M40,h1_w0_none_ws_dew_point_2m,"('holiday', 'dew_point_2m')","('holiday', 'dew_point_2m')",3.681100515252775,53.3527098312152,2
Calendar + Context only Weather Search,M41,h1_w0_integer_ws_dew_point_2m,"('holiday', 'dow', 'dew_point_2m')","('holiday', 'dow', 'dew_point_2m')",3.7671476105077155,54.27085905323543,3
Calendar + Context only Weather Search,M42,h1_w0_one_hot_ws_dew_point_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",3.874270378748475,55.785890326517894,9
Calendar + Context only Weather Search,M43,h1_w0_cyclic_ws_dew_point_2m,"('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m')","('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m')",3.8537387678096984,56.28765737663326,4
Calendar + Context only Weather Search,M44,h1_w1_none_ws_dew_point_2m,"('holiday', 'weekend', 'dew_point_2m')","('holiday', 'weekend', 'dew_point_2m')",3.6934875969611607,53.43933171885305,3
Calendar + Context only Weather Search,M45,h1_w1_integer_ws_dew_point_2m,"('holiday', 'weekend', 'dow', 'dew_point_2m')","('holiday', 'weekend', 'dow', 'dew_point_2m')",3.7453467349639027,54.10543786565378,4
Calendar + Context only Weather Search,M46,h1_w1_one_hot_ws_dew_point_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",3.8312838919158105,55.02783329586006,10
Calendar + Context only Weather Search,M47,h1_w1_cyclic_ws_dew_point_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')",3.8470033158953867,55.9774459015825,5
Calendar + Context only Weather Search,M48,h0_w0_none_ws_pressure_msl,"('pressure_msl',)","('pressure_msl',)",3.677977907222676,53.54319278749691,1
Calendar + Context only Weather Search,M49,h0_w0_integer_ws_pressure_msl,"('dow', 'pressure_msl')","('dow', 'pressure_msl')",3.9323944091077925,56.562357806528574,2
Calendar + Context only Weather Search,M50,h0_w0_one_hot_ws_pressure_msl,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",3.873400121878788,55.873952639626566,8
Calendar + Context only Weather Search,M51,h0_w0_cyclic_ws_pressure_msl,"('dow_sin', 'dow_cos', 'pressure_msl')","('dow_sin', 'dow_cos', 'pressure_msl')",4.038250426467582,59.33243007958233,3
Calendar + Context only Weather Search,M52,h0_w1_none_ws_pressure_msl,"('weekend', 'pressure_msl')","('weekend', 'pressure_msl')",3.8815434979200862,56.55147941137064,2
Calendar + Context only Weather Search,M53,h0_w1_integer_ws_pressure_msl,"('weekend', 'dow', 'pressure_msl')","('weekend', 'dow', 'pressure_msl')",3.958553351679235,57.519530832467616,3
Calendar + Context only Weather Search,M54,h0_w1_one_hot_ws_pressure_msl,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",3.8321521603644904,55.06049791572609,9
Calendar + Context only Weather Search,M55,h0_w1_cyclic_ws_pressure_msl,"('weekend', 'dow_sin', 'dow_cos', 'pressure_msl')","('weekend', 'dow_sin', 'dow_cos', 'pressure_msl')",4.044261850270414,59.20476083618662,4
Calendar + Context only Weather Search,M56,h1_w0_none_ws_pressure_msl,"('holiday', 'pressure_msl')","('holiday', 'pressure_msl')",3.6904597181569483,53.610456578485675,2
Calendar + Context only Weather Search,M57,h1_w0_integer_ws_pressure_msl,"('holiday', 'dow', 'pressure_msl')","('holiday', 'dow', 'pressure_msl')",3.79011104916773,54.73654186369799,3
Calendar + Context only Weather Search,M58,h1_w0_one_hot_ws_pressure_msl,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",3.8344202513501897,55.29677286182444,9
Calendar + Context only Weather Search,M59,h1_w0_cyclic_ws_pressure_msl,"('holiday', 'dow_sin', 'dow_cos', 'pressure_msl')","('holiday', 'dow_sin', 'dow_cos', 'pressure_msl')",3.9166595513491798,57.3288229630394,4
Calendar + Context only Weather Search,M60,h1_w1_none_ws_pressure_msl,"('holiday', 'weekend', 'pressure_msl')","('holiday', 'weekend', 'pressure_msl')",3.722959140578303,54.052823041879705,3
Calendar + Context only Weather Search,M61,h1_w1_integer_ws_pressure_msl,"('holiday', 'weekend', 'dow', 'pressure_msl')","('holiday', 'weekend', 'dow', 'pressure_msl')",3.7799602529558087,54.70492556805205,4
Calendar + Context only Weather Search,M62,h1_w1_one_hot_ws_pressure_msl,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",3.794816320117591,54.440093703967094,10
Calendar + Context only Weather Search,M63,h1_w1_cyclic_ws_pressure_msl,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl')",3.8696055794662128,56.35918756726815,5
Calendar + Context only Weather Search,M64,h0_w0_none_ws_wind_speed_10m,"('wind_speed_10m',)","('wind_speed_10m',)",3.68985443223332,53.48246651216728,1
Calendar + Context only Weather Search,M65,h0_w0_integer_ws_wind_speed_10m,"('dow', 'wind_speed_10m')","('dow', 'wind_speed_10m')",3.8676950271860173,55.41560213835959,2
Calendar + Context only Weather Search,M66,h0_w0_one_hot_ws_wind_speed_10m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",3.9142063555796587,56.53400267226497,8
Calendar + Context only Weather Search,M67,h0_w0_cyclic_ws_wind_speed_10m,"('dow_sin', 'dow_cos', 'wind_speed_10m')","('dow_sin', 'dow_cos', 'wind_speed_10m')",3.978427693283831,58.20024202568233,3
Calendar + Context only Weather Search,M68,h0_w1_none_ws_wind_speed_10m,"('weekend', 'wind_speed_10m')","('weekend', 'wind_speed_10m')",3.797272239431642,54.86906135009813,2
Calendar + Context only Weather Search,M69,h0_w1_integer_ws_wind_speed_10m,"('weekend', 'dow', 'wind_speed_10m')","('weekend', 'dow', 'wind_speed_10m')",3.8591934184479517,55.75013314989857,3
Calendar + Context only Weather Search,M70,h0_w1_one_hot_ws_wind_speed_10m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",3.873069563751024,55.742573921123174,9
Calendar + Context only Weather Search,M71,h0_w1_cyclic_ws_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')",3.9820298408324746,58.215304901315626,4
Calendar + Context only Weather Search,M72,h1_w0_none_ws_wind_speed_10m,"('holiday', 'wind_speed_10m')","('holiday', 'wind_speed_10m')",3.7108313385825165,53.76578971053873,2
Calendar + Context only Weather Search,M73,h1_w0_integer_ws_wind_speed_10m,"('holiday', 'dow', 'wind_speed_10m')","('holiday', 'dow', 'wind_speed_10m')",3.7613759678411527,54.193058422530754,3
Calendar + Context only Weather Search,M74,h1_w0_one_hot_ws_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",3.87709142419124,55.94133250132674,9
Calendar + Context only Weather Search,M75,h1_w0_cyclic_ws_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')",3.8624118683595854,56.3609752558737,4
Calendar + Context only Weather Search,M76,h1_w1_none_ws_wind_speed_10m,"('holiday', 'weekend', 'wind_speed_10m')","('holiday', 'weekend', 'wind_speed_10m')",3.6862655352777893,53.2443576267931,3
Calendar + Context only Weather Search,M77,h1_w1_integer_ws_wind_speed_10m,"('holiday', 'weekend', 'dow', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'wind_speed_10m')",3.744986179896264,54.0292781091779,4
Calendar + Context only Weather Search,M78,h1_w1_one_hot_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",3.831628368273013,55.0559510541873,10
Calendar + Context only Weather Search,M79,h1_w1_cyclic_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')",3.815543689944031,55.56019211194376,5
Calendar + Context only Weather Search,M80,h0_w0_none_ws_cloud_cover_low,"('cloud_cover_low',)","('cloud_cover_low',)",3.6620890951455363,53.040690687499506,1
Calendar + Context only Weather Search,M81,h0_w0_integer_ws_cloud_cover_low,"('dow', 'cloud_cover_low')","('dow', 'cloud_cover_low')",3.8828125711846537,55.833923980188615,2
Calendar + Context only Weather Search,M82,h0_w0_one_hot_ws_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.9221843137940926,56.643697428535646,8
Calendar + Context only Weather Search,M83,h0_w0_cyclic_ws_cloud_cover_low,"('dow_sin', 'dow_cos', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'cloud_cover_low')",3.9244981446604905,57.24923620843865,3
Calendar + Context only Weather Search,M84,h0_w1_none_ws_cloud_cover_low,"('weekend', 'cloud_cover_low')","('weekend', 'cloud_cover_low')",3.782599726298615,54.54920987383641,2
Calendar + Context only Weather Search,M85,h0_w1_integer_ws_cloud_cover_low,"('weekend', 'dow', 'cloud_cover_low')","('weekend', 'dow', 'cloud_cover_low')",3.865215360280814,55.86887921990471,3
Calendar + Context only Weather Search,M86,h0_w1_one_hot_ws_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.8753133375374995,55.73976972012191,9
Calendar + Context only Weather Search,M87,h0_w1_cyclic_ws_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",3.9114013421611347,56.746446223212736,4
Calendar + Context only Weather Search,M88,h1_w0_none_ws_cloud_cover_low,"('holiday', 'cloud_cover_low')","('holiday', 'cloud_cover_low')",3.6706786986808386,53.167631399853896,2
Calendar + Context only Weather Search,M89,h1_w0_integer_ws_cloud_cover_low,"('holiday', 'dow', 'cloud_cover_low')","('holiday', 'dow', 'cloud_cover_low')",3.7598937674500346,54.247625663120935,3
Calendar + Context only Weather Search,M90,h1_w0_one_hot_ws_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.903129533401811,56.38968550164703,9
Calendar + Context only Weather Search,M91,h1_w0_cyclic_ws_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')",3.8264983935064336,55.67230134575817,4
Calendar + Context only Weather Search,M92,h1_w1_none_ws_cloud_cover_low,"('holiday', 'weekend', 'cloud_cover_low')","('holiday', 'weekend', 'cloud_cover_low')",3.6730626968159683,53.02477740608157,3
Calendar + Context only Weather Search,M93,h1_w1_integer_ws_cloud_cover_low,"('holiday', 'weekend', 'dow', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'cloud_cover_low')",3.7552478100100806,54.21463211906056,4
Calendar + Context only Weather Search,M94,h1_w1_one_hot_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.8565985823414763,55.43341015418882,10
Calendar + Context only Weather Search,M95,h1_w1_cyclic_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",3.7960685160912524,54.92332424018441,5
Calendar + Context only Weather Search,M96,h0_w0_none_ws_temperature_2m_dew_point_2m,"('temperature_2m', 'dew_point_2m')","('temperature_2m', 'dew_point_2m')",3.673833953593232,53.41159247095142,2
Calendar + Context only Weather Search,M97,h0_w0_integer_ws_temperature_2m_dew_point_2m,"('dow', 'temperature_2m', 'dew_point_2m')","('dow', 'temperature_2m', 'dew_point_2m')",3.8184624872612463,54.825201233721096,3
Calendar + Context only Weather Search,M98,h0_w0_one_hot_ws_temperature_2m_dew_point_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",3.8944252784981686,56.17096323311029,9
Calendar + Context only Weather Search,M99,h0_w0_cyclic_ws_temperature_2m_dew_point_2m,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",3.9086935426879044,57.13633170146863,4
Calendar + Context only Weather Search,M100,h0_w1_none_ws_temperature_2m_dew_point_2m,"('weekend', 'temperature_2m', 'dew_point_2m')","('weekend', 'temperature_2m', 'dew_point_2m')",3.759930305030758,54.497488934685066,3
Calendar + Context only Weather Search,M101,h0_w1_integer_ws_temperature_2m_dew_point_2m,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m')",3.819750148449556,55.32586351722335,4
Calendar + Context only Weather Search,M102,h0_w1_one_hot_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",3.853514442400313,55.49993080079265,10
Calendar + Context only Weather Search,M103,h0_w1_cyclic_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",3.94108130094195,57.612622316784126,5
Calendar + Context only Weather Search,M104,h1_w0_none_ws_temperature_2m_dew_point_2m,"('holiday', 'temperature_2m', 'dew_point_2m')","('holiday', 'temperature_2m', 'dew_point_2m')",3.686930094786037,53.48644850431759,3
Calendar + Context only Weather Search,M105,h1_w0_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m')",3.734632072053632,53.854110863361775,4
Calendar + Context only Weather Search,M106,h1_w0_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",3.850410064843658,55.53014510425089,10
Calendar + Context only Weather Search,M107,h1_w0_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",3.8341068344814855,55.95836268596375,5
Calendar + Context only Weather Search,M108,h1_w1_none_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')",3.664689710364306,53.08018862616871,4
Calendar + Context only Weather Search,M109,h1_w1_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')",3.7053112114783695,53.645760169818885,5
Calendar + Context only Weather Search,M110,h1_w1_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",3.8063580723169363,54.76960198773423,11
Calendar + Context only Weather Search,M111,h1_w1_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",3.810317124145017,55.540831294884796,6
