stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Context only Weather Search,M0,h0_w0_none_ws_none,(),(),2.9178234519983546,27.58936094372339,0
Calendar + Context only Weather Search,M1,h0_w0_integer_ws_none,"('dow',)","('dow',)",3.6213962643151993,33.02824559554249,1
Calendar + Context only Weather Search,M2,h0_w0_one_hot_ws_none,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",3.0047110394187757,28.28764893382609,7
Calendar + Context only Weather Search,M3,h0_w0_cyclic_ws_none,"('dow_sin', 'dow_cos')","('dow_sin', 'dow_cos')",3.0127754860078864,28.495750080536176,2
Calendar + Context only Weather Search,M4,h0_w1_none_ws_none,"('weekend',)","('weekend',)",2.8175335733699645,26.209894041634286,1
Calendar + Context only Weather Search,M5,h0_w1_integer_ws_none,"('weekend', 'dow')","('weekend', 'dow')",3.0345930689053655,27.999137207238455,2
Calendar + Context only Weather Search,M6,h0_w1_one_hot_ws_none,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",2.9333456868045196,27.488260400281085,8
Calendar + Context only Weather Search,M7,h0_w1_cyclic_ws_none,"('weekend', 'dow_sin', 'dow_cos')","('weekend', 'dow_sin', 'dow_cos')",2.9806693965781315,27.620213182355467,3
Calendar + Context only Weather Search,M8,h1_w0_none_ws_none,"('holiday',)","('holiday',)",2.7891320852032986,26.266391315080213,1
Calendar + Context only Weather Search,M9,h1_w0_integer_ws_none,"('holiday', 'dow')","('holiday', 'dow')",3.150098832111967,29.128732408415985,2
Calendar + Context only Weather Search,M10,h1_w0_one_hot_ws_none,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",2.9807563069269567,28.06401200958777,8
Calendar + Context only Weather Search,M11,h1_w0_cyclic_ws_none,"('holiday', 'dow_sin', 'dow_cos')","('holiday', 'dow_sin', 'dow_cos')",2.8655423482833733,26.921040852781047,3
Calendar + Context only Weather Search,M12,h1_w1_none_ws_none,"('holiday', 'weekend')","('holiday', 'weekend')",2.661701363574803,24.80122970163151,2
Calendar + Context only Weather Search,M13,h1_w1_integer_ws_none,"('holiday', 'weekend', 'dow')","('holiday', 'weekend', 'dow')",2.8392368321182473,26.274404643081525,3
Calendar + Context only Weather Search,M14,h1_w1_one_hot_ws_none,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6')",2.907775809278687,27.281401180754482,9
Calendar + Context only Weather Search,M15,h1_w1_cyclic_ws_none,"('holiday', 'weekend', 'dow_sin', 'dow_cos')","('holiday', 'weekend', 'dow_sin', 'dow_cos')",2.833655795698996,26.233001393498565,4
Calendar + Context only Weather Search,M16,h0_w0_none_ws_temperature_2m,"('temperature_2m',)","('temperature_2m',)",3.0024131153126357,28.4512357657172,1
Calendar + Context only Weather Search,M17,h0_w0_integer_ws_temperature_2m,"('dow', 'temperature_2m')","('dow', 'temperature_2m')",3.3948478840845806,31.348347288156493,2
Calendar + Context only Weather Search,M18,h0_w0_one_hot_ws_temperature_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",2.9839728703973725,28.09776904117806,8
Calendar + Context only Weather Search,M19,h0_w0_cyclic_ws_temperature_2m,"('dow_sin', 'dow_cos', 'temperature_2m')","('dow_sin', 'dow_cos', 'temperature_2m')",2.9477902106396505,28.185395153464558,3
Calendar + Context only Weather Search,M20,h0_w1_none_ws_temperature_2m,"('weekend', 'temperature_2m')","('weekend', 'temperature_2m')",2.7726945133764396,26.179888641285054,2
Calendar + Context only Weather Search,M21,h0_w1_integer_ws_temperature_2m,"('weekend', 'dow', 'temperature_2m')","('weekend', 'dow', 'temperature_2m')",2.9661236174964927,27.724934746537087,3
Calendar + Context only Weather Search,M22,h0_w1_one_hot_ws_temperature_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",2.948343250526757,27.62730196387341,9
Calendar + Context only Weather Search,M23,h0_w1_cyclic_ws_temperature_2m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m')",2.910932947282349,27.540895418120773,4
Calendar + Context only Weather Search,M24,h1_w0_none_ws_temperature_2m,"('holiday', 'temperature_2m')","('holiday', 'temperature_2m')",2.8646097326965574,27.084441679424067,2
Calendar + Context only Weather Search,M25,h1_w0_integer_ws_temperature_2m,"('holiday', 'dow', 'temperature_2m')","('holiday', 'dow', 'temperature_2m')",3.051875459183348,28.438793600826877,3
Calendar + Context only Weather Search,M26,h1_w0_one_hot_ws_temperature_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",2.936942931541131,27.635748561747278,9
Calendar + Context only Weather Search,M27,h1_w0_cyclic_ws_temperature_2m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m')",2.838632577238442,26.99639748264049,4
Calendar + Context only Weather Search,M28,h1_w1_none_ws_temperature_2m,"('holiday', 'weekend', 'temperature_2m')","('holiday', 'weekend', 'temperature_2m')",2.664861017772049,25.098009960861383,3
Calendar + Context only Weather Search,M29,h1_w1_integer_ws_temperature_2m,"('holiday', 'weekend', 'dow', 'temperature_2m')","('holiday', 'weekend', 'dow', 'temperature_2m')",2.8061141667507457,26.23015487032238,4
Calendar + Context only Weather Search,M30,h1_w1_one_hot_ws_temperature_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m')",2.8972460649324954,27.149067336736145,10
Calendar + Context only Weather Search,M31,h1_w1_cyclic_ws_temperature_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m')",2.7683578035766407,26.092510359101407,5
Calendar + Context only Weather Search,M32,h0_w0_none_ws_dew_point_2m,"('dew_point_2m',)","('dew_point_2m',)",3.031396824096531,28.698341570028692,1
Calendar + Context only Weather Search,M33,h0_w0_integer_ws_dew_point_2m,"('dow', 'dew_point_2m')","('dow', 'dew_point_2m')",3.3997330080562778,31.349832789432263,2
Calendar + Context only Weather Search,M34,h0_w0_one_hot_ws_dew_point_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",2.994473920549446,28.198995784234558,8
Calendar + Context only Weather Search,M35,h0_w0_cyclic_ws_dew_point_2m,"('dow_sin', 'dow_cos', 'dew_point_2m')","('dow_sin', 'dow_cos', 'dew_point_2m')",2.9535556653265145,28.183053830230357,3
Calendar + Context only Weather Search,M36,h0_w1_none_ws_dew_point_2m,"('weekend', 'dew_point_2m')","('weekend', 'dew_point_2m')",2.7863184895112068,26.18612379925888,2
Calendar + Context only Weather Search,M37,h0_w1_integer_ws_dew_point_2m,"('weekend', 'dow', 'dew_point_2m')","('weekend', 'dow', 'dew_point_2m')",2.9833790923475347,27.770155227708145,3
Calendar + Context only Weather Search,M38,h0_w1_one_hot_ws_dew_point_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",2.9551416895717124,27.695931518890987,9
Calendar + Context only Weather Search,M39,h0_w1_cyclic_ws_dew_point_2m,"('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')","('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')",2.9052537239494978,27.41425084241766,4
Calendar + Context only Weather Search,M40,h1_w0_none_ws_dew_point_2m,"('holiday', 'dew_point_2m')","('holiday', 'dew_point_2m')",2.895732116769334,27.374255280094918,2
Calendar + Context only Weather Search,M41,h1_w0_integer_ws_dew_point_2m,"('holiday', 'dow', 'dew_point_2m')","('holiday', 'dow', 'dew_point_2m')",3.052004764496504,28.37639171593588,3
Calendar + Context only Weather Search,M42,h1_w0_one_hot_ws_dew_point_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",2.945391769257577,27.734229887612504,9
Calendar + Context only Weather Search,M43,h1_w0_cyclic_ws_dew_point_2m,"('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m')","('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m')",2.848971073171982,27.07625835266972,4
Calendar + Context only Weather Search,M44,h1_w1_none_ws_dew_point_2m,"('holiday', 'weekend', 'dew_point_2m')","('holiday', 'weekend', 'dew_point_2m')",2.6791374894014455,25.15441100857552,3
Calendar + Context only Weather Search,M45,h1_w1_integer_ws_dew_point_2m,"('holiday', 'weekend', 'dow', 'dew_point_2m')","('holiday', 'weekend', 'dow', 'dew_point_2m')",2.8163635139029233,26.25579582129989,4
Calendar + Context only Weather Search,M46,h1_w1_one_hot_ws_dew_point_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m')",2.9016280106048287,27.19097337807117,10
Calendar + Context only Weather Search,M47,h1_w1_cyclic_ws_dew_point_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m')",2.7763037781463917,26.10783151613883,5
Calendar + Context only Weather Search,M48,h0_w0_none_ws_pressure_msl,"('pressure_msl',)","('pressure_msl',)",3.023329920399317,28.61443034906942,1
Calendar + Context only Weather Search,M49,h0_w0_integer_ws_pressure_msl,"('dow', 'pressure_msl')","('dow', 'pressure_msl')",3.4713793036450937,31.88026592329298,2
Calendar + Context only Weather Search,M50,h0_w0_one_hot_ws_pressure_msl,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",3.041979278145771,28.585077728114033,8
Calendar + Context only Weather Search,M51,h0_w0_cyclic_ws_pressure_msl,"('dow_sin', 'dow_cos', 'pressure_msl')","('dow_sin', 'dow_cos', 'pressure_msl')",3.0627977921251976,29.112174917695064,3
Calendar + Context only Weather Search,M52,h0_w1_none_ws_pressure_msl,"('weekend', 'pressure_msl')","('weekend', 'pressure_msl')",2.840249303993603,26.69369379865578,2
Calendar + Context only Weather Search,M53,h0_w1_integer_ws_pressure_msl,"('weekend', 'dow', 'pressure_msl')","('weekend', 'dow', 'pressure_msl')",3.052740448434346,28.328035040727126,3
Calendar + Context only Weather Search,M54,h0_w1_one_hot_ws_pressure_msl,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",2.978590914558956,27.838795751177443,9
Calendar + Context only Weather Search,M55,h0_w1_cyclic_ws_pressure_msl,"('weekend', 'dow_sin', 'dow_cos', 'pressure_msl')","('weekend', 'dow_sin', 'dow_cos', 'pressure_msl')",2.9882187130152094,28.01072619445099,4
Calendar + Context only Weather Search,M56,h1_w0_none_ws_pressure_msl,"('holiday', 'pressure_msl')","('holiday', 'pressure_msl')",2.894717750195043,27.300996346179875,2
Calendar + Context only Weather Search,M57,h1_w0_integer_ws_pressure_msl,"('holiday', 'dow', 'pressure_msl')","('holiday', 'dow', 'pressure_msl')",3.115559396764616,28.840253834934625,3
Calendar + Context only Weather Search,M58,h1_w0_one_hot_ws_pressure_msl,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",2.9887970612246244,28.102773591465933,9
Calendar + Context only Weather Search,M59,h1_w0_cyclic_ws_pressure_msl,"('holiday', 'dow_sin', 'dow_cos', 'pressure_msl')","('holiday', 'dow_sin', 'dow_cos', 'pressure_msl')",2.927052761405984,27.68568572688096,4
Calendar + Context only Weather Search,M60,h1_w1_none_ws_pressure_msl,"('holiday', 'weekend', 'pressure_msl')","('holiday', 'weekend', 'pressure_msl')",2.695022207420024,25.26254145755299,3
Calendar + Context only Weather Search,M61,h1_w1_integer_ws_pressure_msl,"('holiday', 'weekend', 'dow', 'pressure_msl')","('holiday', 'weekend', 'dow', 'pressure_msl')",2.860171890263356,26.561759765460252,4
Calendar + Context only Weather Search,M62,h1_w1_one_hot_ws_pressure_msl,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl')",2.922957105922941,27.343080325896373,10
Calendar + Context only Weather Search,M63,h1_w1_cyclic_ws_pressure_msl,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl')",2.8390978371150997,26.529629395419065,5
Calendar + Context only Weather Search,M64,h0_w0_none_ws_wind_speed_10m,"('wind_speed_10m',)","('wind_speed_10m',)",3.0611656245299317,28.904250236485606,1
Calendar + Context only Weather Search,M65,h0_w0_integer_ws_wind_speed_10m,"('dow', 'wind_speed_10m')","('dow', 'wind_speed_10m')",3.3131043842108174,30.591513117254856,2
Calendar + Context only Weather Search,M66,h0_w0_one_hot_ws_wind_speed_10m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",2.9535395313495525,27.869953963583402,8
Calendar + Context only Weather Search,M67,h0_w0_cyclic_ws_wind_speed_10m,"('dow_sin', 'dow_cos', 'wind_speed_10m')","('dow_sin', 'dow_cos', 'wind_speed_10m')",2.961004201711785,28.115596169668287,3
Calendar + Context only Weather Search,M68,h0_w1_none_ws_wind_speed_10m,"('weekend', 'wind_speed_10m')","('weekend', 'wind_speed_10m')",2.8249027373183213,26.514915339181673,2
Calendar + Context only Weather Search,M69,h0_w1_integer_ws_wind_speed_10m,"('weekend', 'dow', 'wind_speed_10m')","('weekend', 'dow', 'wind_speed_10m')",2.9691575803210037,27.607865640479275,3
Calendar + Context only Weather Search,M70,h0_w1_one_hot_ws_wind_speed_10m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",2.921100039086008,27.432511038451693,9
Calendar + Context only Weather Search,M71,h0_w1_cyclic_ws_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')",2.9296677478707296,27.619512419143636,4
Calendar + Context only Weather Search,M72,h1_w0_none_ws_wind_speed_10m,"('holiday', 'wind_speed_10m')","('holiday', 'wind_speed_10m')",2.926894975866885,27.660801527076618,2
Calendar + Context only Weather Search,M73,h1_w0_integer_ws_wind_speed_10m,"('holiday', 'dow', 'wind_speed_10m')","('holiday', 'dow', 'wind_speed_10m')",3.0144106974763867,28.113840211727787,3
Calendar + Context only Weather Search,M74,h1_w0_one_hot_ws_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",2.9165589182416793,27.518674093614642,9
Calendar + Context only Weather Search,M75,h1_w0_cyclic_ws_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')",2.85033694404041,27.05834753348196,4
Calendar + Context only Weather Search,M76,h1_w1_none_ws_wind_speed_10m,"('holiday', 'weekend', 'wind_speed_10m')","('holiday', 'weekend', 'wind_speed_10m')",2.7266605909534434,25.636286499196746,3
Calendar + Context only Weather Search,M77,h1_w1_integer_ws_wind_speed_10m,"('holiday', 'weekend', 'dow', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'wind_speed_10m')",2.819946488106032,26.31070034804675,4
Calendar + Context only Weather Search,M78,h1_w1_one_hot_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",2.8766964959012,27.036173220811477,10
Calendar + Context only Weather Search,M79,h1_w1_cyclic_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')",2.8001332414658706,26.40377663942457,5
Calendar + Context only Weather Search,M80,h0_w0_none_ws_cloud_cover_low,"('cloud_cover_low',)","('cloud_cover_low',)",3.040221640453983,28.712403361363503,1
Calendar + Context only Weather Search,M81,h0_w0_integer_ws_cloud_cover_low,"('dow', 'cloud_cover_low')","('dow', 'cloud_cover_low')",3.373331061306697,31.238297350381213,2
Calendar + Context only Weather Search,M82,h0_w0_one_hot_ws_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.0033114669595364,28.271880589901055,8
Calendar + Context only Weather Search,M83,h0_w0_cyclic_ws_cloud_cover_low,"('dow_sin', 'dow_cos', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'cloud_cover_low')",2.9770184187702498,28.112904533756975,3
Calendar + Context only Weather Search,M84,h0_w1_none_ws_cloud_cover_low,"('weekend', 'cloud_cover_low')","('weekend', 'cloud_cover_low')",2.8297528185642613,26.39440442292786,2
Calendar + Context only Weather Search,M85,h0_w1_integer_ws_cloud_cover_low,"('weekend', 'dow', 'cloud_cover_low')","('weekend', 'dow', 'cloud_cover_low')",2.991401407347151,27.768722359443753,3
Calendar + Context only Weather Search,M86,h0_w1_one_hot_ws_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.9336288641574733,27.483090667298224,9
Calendar + Context only Weather Search,M87,h0_w1_cyclic_ws_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.9415466600672406,27.360737121555545,4
Calendar + Context only Weather Search,M88,h1_w0_none_ws_cloud_cover_low,"('holiday', 'cloud_cover_low')","('holiday', 'cloud_cover_low')",2.901474078594335,27.36911032199609,2
Calendar + Context only Weather Search,M89,h1_w0_integer_ws_cloud_cover_low,"('holiday', 'dow', 'cloud_cover_low')","('holiday', 'dow', 'cloud_cover_low')",3.0660412608714833,28.471785389779267,3
Calendar + Context only Weather Search,M90,h1_w0_one_hot_ws_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.9843636749590887,28.081525166412295,9
Calendar + Context only Weather Search,M91,h1_w0_cyclic_ws_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.864670620305322,26.976268957665912,4
Calendar + Context only Weather Search,M92,h1_w1_none_ws_cloud_cover_low,"('holiday', 'weekend', 'cloud_cover_low')","('holiday', 'weekend', 'cloud_cover_low')",2.7037660766970646,25.251202861267068,3
Calendar + Context only Weather Search,M93,h1_w1_integer_ws_cloud_cover_low,"('holiday', 'weekend', 'dow', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'cloud_cover_low')",2.8273807227154846,26.262340839682082,4
Calendar + Context only Weather Search,M94,h1_w1_one_hot_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.913111298463575,27.29035791647685,10
Calendar + Context only Weather Search,M95,h1_w1_cyclic_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.813922625867706,26.149654015805385,5
Calendar + Context only Weather Search,M96,h0_w0_none_ws_temperature_2m_dew_point_2m,"('temperature_2m', 'dew_point_2m')","('temperature_2m', 'dew_point_2m')",3.1097651909666877,29.56475033449637,2
Calendar + Context only Weather Search,M97,h0_w0_integer_ws_temperature_2m_dew_point_2m,"('dow', 'temperature_2m', 'dew_point_2m')","('dow', 'temperature_2m', 'dew_point_2m')",3.2757467131613884,30.372455116414777,3
Calendar + Context only Weather Search,M98,h0_w0_one_hot_ws_temperature_2m_dew_point_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.9855922097633703,28.14100289009976,9
Calendar + Context only Weather Search,M99,h0_w0_cyclic_ws_temperature_2m_dew_point_2m,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.9497057888273446,28.203997877752307,4
Calendar + Context only Weather Search,M100,h0_w1_none_ws_temperature_2m_dew_point_2m,"('weekend', 'temperature_2m', 'dew_point_2m')","('weekend', 'temperature_2m', 'dew_point_2m')",2.789824605621447,26.384400940501536,3
Calendar + Context only Weather Search,M101,h0_w1_integer_ws_temperature_2m_dew_point_2m,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m')",2.9510453009294837,27.591531930870058,4
Calendar + Context only Weather Search,M102,h0_w1_one_hot_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.9618856508946774,27.848658664433348,10
Calendar + Context only Weather Search,M103,h0_w1_cyclic_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.888623644208227,27.422395675723518,5
Calendar + Context only Weather Search,M104,h1_w0_none_ws_temperature_2m_dew_point_2m,"('holiday', 'temperature_2m', 'dew_point_2m')","('holiday', 'temperature_2m', 'dew_point_2m')",2.9397741866583944,27.85287416444455,3
Calendar + Context only Weather Search,M105,h1_w0_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m')",2.9969772995365624,28.008137141524497,4
Calendar + Context only Weather Search,M106,h1_w0_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.927352445490451,27.60564889074667,10
Calendar + Context only Weather Search,M107,h1_w0_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.8551563743495687,27.225850012370763,5
Calendar + Context only Weather Search,M108,h1_w1_none_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')",2.705133054762849,25.556863889489325,4
Calendar + Context only Weather Search,M109,h1_w1_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')",2.804225495757048,26.283580197180054,5
Calendar + Context only Weather Search,M110,h1_w1_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.898275703231372,27.27036945222195,11
Calendar + Context only Weather Search,M111,h1_w1_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.7757330830764433,26.307083271551896,6
