stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Oracle Weather Search,M766,h1_w1_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.678574806216998,53.257284745080824,12
Calendar + Oracle Weather Search,M767,h1_w1_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.747779839960668,54.4830872681935,7
Calendar + Oracle Weather Search,M768,h0_w0_none_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('temperature_2m', 'dew_point_2m', 'wind_speed_10m')",4.107742889750598,60.18922426162099,3
Calendar + Oracle Weather Search,M769,h0_w0_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.955190011664461,56.894451894775095,4
Calendar + Oracle Weather Search,M770,h0_w0_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.7800315921547876,54.89231619808734,10
Calendar + Oracle Weather Search,M771,h0_w0_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.996771414293155,58.46242243088252,5
Calendar + Oracle Weather Search,M772,h0_w1_none_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.7804601104386033,54.50280084693059,4
Calendar + Oracle Weather Search,M773,h0_w1_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.8186032667834753,54.90209521912963,5
Calendar + Oracle Weather Search,M774,h0_w1_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.7133525045448543,53.727470339272465,11
Calendar + Oracle Weather Search,M775,h0_w1_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.8569885712028813,56.116307078924216,6
Calendar + Oracle Weather Search,M776,h1_w0_none_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.860933723370658,56.161933119038686,4
Calendar + Oracle Weather Search,M777,h1_w0_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.7959106290438354,54.925510729001964,5
Calendar + Oracle Weather Search,M778,h1_w0_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.7529521151495158,54.455138072642654,11
Calendar + Oracle Weather Search,M779,h1_w0_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.873123767793152,56.51315295389162,6
Calendar + Oracle Weather Search,M780,h1_w1_none_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.659381854071711,52.92073511548621,5
Calendar + Oracle Weather Search,M781,h1_w1_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.682062136035581,53.157516855615874,6
Calendar + Oracle Weather Search,M782,h1_w1_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.6842021293349547,53.26098308686527,12
Calendar + Oracle Weather Search,M783,h1_w1_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m')",3.741073707604334,54.3791268923873,7
Calendar + Oracle Weather Search,M784,h0_w0_none_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('temperature_2m', 'dew_point_2m', 'cloud_cover_low')",4.028426272086807,59.08813448746108,3
Calendar + Oracle Weather Search,M785,h0_w0_integer_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.895776157847678,56.05015849304973,4
Calendar + Oracle Weather Search,M786,h0_w0_one_hot_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.754730079921122,54.530652985069395,10
Calendar + Oracle Weather Search,M787,h0_w0_cyclic_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.9201063629015174,57.257527532506124,5
Calendar + Oracle Weather Search,M788,h0_w1_none_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('weekend', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.716300822727425,53.55323946060245,4
Calendar + Oracle Weather Search,M789,h0_w1_integer_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.7619292227206738,54.03433529517509,5
Calendar + Oracle Weather Search,M790,h0_w1_one_hot_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.6929159734539785,53.36999536060694,11
Calendar + Oracle Weather Search,M791,h0_w1_cyclic_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.787752293361172,54.88022599172829,6
Calendar + Oracle Weather Search,M792,h1_w0_none_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.7906451646252837,55.21897280468455,4
Calendar + Oracle Weather Search,M793,h1_w0_integer_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.759909683011805,54.42973454252255,5
Calendar + Oracle Weather Search,M794,h1_w0_one_hot_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.745599064629847,54.39085640625217,11
Calendar + Oracle Weather Search,M795,h1_w0_cyclic_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.823710223908053,55.69851352846635,6
Calendar + Oracle Weather Search,M796,h1_w1_none_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.6132165812000614,52.18273958182722,5
Calendar + Oracle Weather Search,M797,h1_w1_integer_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.6454199857407596,52.57363401402316,6
Calendar + Oracle Weather Search,M798,h1_w1_one_hot_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.677729574808936,53.152530676856266,12
Calendar + Oracle Weather Search,M799,h1_w1_cyclic_ws_temperature_2m_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'cloud_cover_low')",3.6915792728626062,53.4513388040605,7
Calendar + Oracle Weather Search,M800,h0_w0_none_ws_temperature_2m_pressure_msl_wind_speed_10m,"('temperature_2m', 'pressure_msl', 'wind_speed_10m')","('temperature_2m', 'pressure_msl', 'wind_speed_10m')",4.065325355906539,59.401439062991756,3
Calendar + Oracle Weather Search,M801,h0_w0_integer_ws_temperature_2m_pressure_msl_wind_speed_10m,"('dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.9513290600406115,56.853897412878304,4
Calendar + Oracle Weather Search,M802,h0_w0_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.822710687759845,55.48008305726526,10
Calendar + Oracle Weather Search,M803,h0_w0_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m,"('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",4.02234609243989,58.888131674829644,5
Calendar + Oracle Weather Search,M804,h0_w1_none_ws_temperature_2m_pressure_msl_wind_speed_10m,"('weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.8228930649681585,55.2787629131586,4
Calendar + Oracle Weather Search,M805,h0_w1_integer_ws_temperature_2m_pressure_msl_wind_speed_10m,"('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.8341682972050815,55.344546460999666,5
Calendar + Oracle Weather Search,M806,h0_w1_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.7454928189495984,54.20888232601854,11
Calendar + Oracle Weather Search,M807,h0_w1_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.8970288596458476,56.803237248322866,6
Calendar + Oracle Weather Search,M808,h1_w0_none_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.838454095442324,55.751869785826244,4
Calendar + Oracle Weather Search,M809,h1_w0_integer_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.8046459600267477,54.97540973796582,5
Calendar + Oracle Weather Search,M810,h1_w0_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.7876132410906904,54.93522871339967,11
Calendar + Oracle Weather Search,M811,h1_w0_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.904466353336731,56.98015517566918,6
Calendar + Oracle Weather Search,M812,h1_w1_none_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.6820136495461493,53.3504646267157,5
Calendar + Oracle Weather Search,M813,h1_w1_integer_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.7001386732160926,53.4848687045473,6
Calendar + Oracle Weather Search,M814,h1_w1_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.7101403453333606,53.59293208135143,12
Calendar + Oracle Weather Search,M815,h1_w1_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m')",3.77112294657456,54.861025554241365,7
Calendar + Oracle Weather Search,M816,h0_w0_none_ws_temperature_2m_pressure_msl_cloud_cover_low,"('temperature_2m', 'pressure_msl', 'cloud_cover_low')","('temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.9655463190424296,58.01502008184941,3
Calendar + Oracle Weather Search,M817,h0_w0_integer_ws_temperature_2m_pressure_msl_cloud_cover_low,"('dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.890012012713438,56.040038321299875,4
Calendar + Oracle Weather Search,M818,h0_w0_one_hot_ws_temperature_2m_pressure_msl_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.799769306302986,55.17647311704765,10
Calendar + Oracle Weather Search,M819,h0_w0_cyclic_ws_temperature_2m_pressure_msl_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.944096924760041,57.64839932464821,5
Calendar + Oracle Weather Search,M820,h0_w1_none_ws_temperature_2m_pressure_msl_cloud_cover_low,"('weekend', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('weekend', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.7548065034746307,54.26234829149234,4
Calendar + Oracle Weather Search,M821,h0_w1_integer_ws_temperature_2m_pressure_msl_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.781584807240443,54.52397455372214,5
Calendar + Oracle Weather Search,M822,h0_w1_one_hot_ws_temperature_2m_pressure_msl_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.73477829190575,54.004950167076,11
Calendar + Oracle Weather Search,M823,h0_w1_cyclic_ws_temperature_2m_pressure_msl_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.8215260198655927,55.55991185501667,6
Calendar + Oracle Weather Search,M824,h1_w0_none_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.7869133964388326,55.02088242123338,4
Calendar + Oracle Weather Search,M825,h1_w0_integer_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.767055464169862,54.509607679571076,5
Calendar + Oracle Weather Search,M826,h1_w0_one_hot_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.781121149318813,54.86962506343368,11
Calendar + Oracle Weather Search,M827,h1_w0_cyclic_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.8434073670363667,56.03591417263225,6
Calendar + Oracle Weather Search,M828,h1_w1_none_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.6420291854508884,52.6868639759946,5
Calendar + Oracle Weather Search,M829,h1_w1_integer_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.6703838215861366,53.01197791430766,6
Calendar + Oracle Weather Search,M830,h1_w1_one_hot_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.707769226038867,53.57927562168736,12
Calendar + Oracle Weather Search,M831,h1_w1_cyclic_ws_temperature_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'cloud_cover_low')",3.720065933482449,54.01878464699813,7
Calendar + Oracle Weather Search,M832,h0_w0_none_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",4.0701018985942214,59.50333071003848,3
Calendar + Oracle Weather Search,M833,h0_w0_integer_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.929567223819228,56.50241275852335,4
Calendar + Oracle Weather Search,M834,h0_w0_one_hot_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8049600501994747,55.110354895190596,10
Calendar + Oracle Weather Search,M835,h0_w0_cyclic_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9560092373229403,57.78052206019751,5
Calendar + Oracle Weather Search,M836,h0_w1_none_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.7716250472486483,54.30225166753509,4
Calendar + Oracle Weather Search,M837,h0_w1_integer_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.7976319198021344,54.62766604424029,5
Calendar + Oracle Weather Search,M838,h0_w1_one_hot_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.746480377145942,54.02590592378038,11
Calendar + Oracle Weather Search,M839,h0_w1_cyclic_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.831221057689382,55.56454164619625,6
Calendar + Oracle Weather Search,M840,h1_w0_none_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.835833739242962,55.7061951957491,4
Calendar + Oracle Weather Search,M841,h1_w0_integer_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.792863154536574,54.81609502448279,5
Calendar + Oracle Weather Search,M842,h1_w0_one_hot_ws_temperature_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'wind_speed_10m', 'cloud_cover_low')",3.784145458532935,54.78687846522938,11
